,Sex,AgeGroup,Year,State,DeathCount
615,Male,10-14,2002,Johor,68.0
616,Male,10-14,2002,Kedah,43.0
617,Male,10-14,2002,Kelantan,63.0
618,Male,10-14,2002,Melaka,16.0
619,Male,10-14,2002,Negeri Sembilan,27.0
620,Male,10-14,2002,Pulau Pinang,18.0
621,Male,10-14,2002,Pahang,39.0
622,Male,10-14,2002,Perak,60.0
623,Male,10-14,2002,Perlis,5.0
624,Male,10-14,2002,Sabah,0.0
625,Male,10-14,2002,Sarawak,35.0
626,Male,10-14,2002,Selangor,55.0
627,Male,10-14,2002,Terengganu,37.0
628,Male,10-14,2002,W.P. Kuala Lumpur,17.0
629,Male,10-14,2002,W.P. Labuan,0.0
630,Male,15-19,2002,Johor,191.0
631,Male,15-19,2002,Kedah,146.0
632,Male,15-19,2002,Kelantan,92.0
633,Male,15-19,2002,Melaka,64.0
634,Male,15-19,2002,Negeri Sembilan,98.0
635,Male,15-19,2002,Pulau Pinang,74.0
636,Male,15-19,2002,Pahang,125.0
637,Male,15-19,2002,Perak,136.0
638,Male,15-19,2002,Perlis,22.0
639,Male,15-19,2002,Sabah,0.0
640,Male,15-19,2002,Sarawak,87.0
641,Male,15-19,2002,Selangor,215.0
642,Male,15-19,2002,Terengganu,63.0
643,Male,15-19,2002,W.P. Kuala Lumpur,69.0
644,Male,15-19,2002,W.P. Labuan,0.0
645,Male,20-24,2002,Johor,239.0
646,Male,20-24,2002,Kedah,143.0
647,Male,20-24,2002,Kelantan,137.0
648,Male,20-24,2002,Melaka,52.0
649,Male,20-24,2002,Negeri Sembilan,111.0
650,Male,20-24,2002,Pulau Pinang,88.0
651,Male,20-24,2002,Pahang,163.0
652,Male,20-24,2002,Perak,197.0
653,Male,20-24,2002,Perlis,14.0
654,Male,20-24,2002,Sabah,0.0
655,Male,20-24,2002,Sarawak,98.0
656,Male,20-24,2002,Selangor,244.0
657,Male,20-24,2002,Terengganu,111.0
658,Male,20-24,2002,W.P. Kuala Lumpur,99.0
659,Male,20-24,2002,W.P. Labuan,2.0
660,Male,25-29,2002,Johor,252.0
661,Male,25-29,2002,Kedah,120.0
662,Male,25-29,2002,Kelantan,156.0
663,Male,25-29,2002,Melaka,50.0
664,Male,25-29,2002,Negeri Sembilan,78.0
665,Male,25-29,2002,Pulau Pinang,78.0
666,Male,25-29,2002,Pahang,145.0
667,Male,25-29,2002,Perak,195.0
668,Male,25-29,2002,Perlis,19.0
669,Male,25-29,2002,Sabah,0.0
670,Male,25-29,2002,Sarawak,95.0
671,Male,25-29,2002,Selangor,261.0
672,Male,25-29,2002,Terengganu,115.0
673,Male,25-29,2002,W.P. Kuala Lumpur,75.0
674,Male,25-29,2002,W.P. Labuan,2.0
675,Male,30-34,2002,Johor,242.0
676,Male,30-34,2002,Kedah,163.0
677,Male,30-34,2002,Kelantan,188.0
678,Male,30-34,2002,Melaka,59.0
679,Male,30-34,2002,Negeri Sembilan,89.0
680,Male,30-34,2002,Pulau Pinang,100.0
681,Male,30-34,2002,Pahang,167.0
682,Male,30-34,2002,Perak,259.0
683,Male,30-34,2002,Perlis,20.0
684,Male,30-34,2002,Sabah,0.0
685,Male,30-34,2002,Sarawak,139.0
686,Male,30-34,2002,Selangor,307.0
687,Male,30-34,2002,Terengganu,149.0
688,Male,30-34,2002,W.P. Kuala Lumpur,102.0
689,Male,30-34,2002,W.P. Labuan,1.0
690,Male,35-39,2002,Johor,347.0
691,Male,35-39,2002,Kedah,189.0
692,Male,35-39,2002,Kelantan,168.0
693,Male,35-39,2002,Melaka,76.0
694,Male,35-39,2002,Negeri Sembilan,122.0
695,Male,35-39,2002,Pulau Pinang,123.0
696,Male,35-39,2002,Pahang,193.0
697,Male,35-39,2002,Perak,275.0
698,Male,35-39,2002,Perlis,27.0
699,Male,35-39,2002,Sabah,0.0
700,Male,35-39,2002,Sarawak,149.0
701,Male,35-39,2002,Selangor,354.0
702,Male,35-39,2002,Terengganu,110.0
703,Male,35-39,2002,W.P. Kuala Lumpur,133.0
704,Male,35-39,2002,W.P. Labuan,5.0
705,Male,40-44,2002,Johor,408.0
706,Male,40-44,2002,Kedah,242.0
707,Male,40-44,2002,Kelantan,189.0
708,Male,40-44,2002,Melaka,95.0
709,Male,40-44,2002,Negeri Sembilan,136.0
710,Male,40-44,2002,Pulau Pinang,186.0
711,Male,40-44,2002,Pahang,153.0
712,Male,40-44,2002,Perak,341.0
713,Male,40-44,2002,Perlis,30.0
714,Male,40-44,2002,Sabah,0.0
715,Male,40-44,2002,Sarawak,186.0
716,Male,40-44,2002,Selangor,445.0
717,Male,40-44,2002,Terengganu,121.0
718,Male,40-44,2002,W.P. Kuala Lumpur,187.0
719,Male,40-44,2002,W.P. Labuan,14.0
720,Male,45-49,2002,Johor,493.0
721,Male,45-49,2002,Kedah,287.0
722,Male,45-49,2002,Kelantan,154.0
723,Male,45-49,2002,Melaka,102.0
724,Male,45-49,2002,Negeri Sembilan,170.0
725,Male,45-49,2002,Pulau Pinang,222.0
726,Male,45-49,2002,Pahang,189.0
727,Male,45-49,2002,Perak,379.0
728,Male,45-49,2002,Perlis,26.0
729,Male,45-49,2002,Sabah,0.0
730,Male,45-49,2002,Sarawak,238.0
731,Male,45-49,2002,Selangor,534.0
732,Male,45-49,2002,Terengganu,146.0
733,Male,45-49,2002,W.P. Kuala Lumpur,229.0
734,Male,45-49,2002,W.P. Labuan,6.0
735,Male,50-54,2002,Johor,485.0
736,Male,50-54,2002,Kedah,338.0
737,Male,50-54,2002,Kelantan,249.0
738,Male,50-54,2002,Melaka,136.0
739,Male,50-54,2002,Negeri Sembilan,173.0
740,Male,50-54,2002,Pulau Pinang,291.0
741,Male,50-54,2002,Pahang,270.0
742,Male,50-54,2002,Perak,472.0
743,Male,50-54,2002,Perlis,48.0
744,Male,50-54,2002,Sabah,0.0
745,Male,50-54,2002,Sarawak,325.0
746,Male,50-54,2002,Selangor,626.0
747,Male,50-54,2002,Terengganu,137.0
748,Male,50-54,2002,W.P. Kuala Lumpur,302.0
749,Male,50-54,2002,W.P. Labuan,5.0
750,Male,55-59,2002,Johor,589.0
751,Male,55-59,2002,Kedah,393.0
752,Male,55-59,2002,Kelantan,404.0
753,Male,55-59,2002,Melaka,149.0
754,Male,55-59,2002,Negeri Sembilan,176.0
755,Male,55-59,2002,Pulau Pinang,333.0
756,Male,55-59,2002,Pahang,326.0
757,Male,55-59,2002,Perak,663.0
758,Male,55-59,2002,Perlis,54.0
759,Male,55-59,2002,Sabah,0.0
760,Male,55-59,2002,Sarawak,384.0
761,Male,55-59,2002,Selangor,665.0
762,Male,55-59,2002,Terengganu,223.0
763,Male,55-59,2002,W.P. Kuala Lumpur,302.0
764,Male,55-59,2002,W.P. Labuan,13.0
765,Male,60-64,2002,Johor,677.0
766,Male,60-64,2002,Kedah,515.0
767,Male,60-64,2002,Kelantan,387.0
768,Male,60-64,2002,Melaka,171.0
769,Male,60-64,2002,Negeri Sembilan,264.0
770,Male,60-64,2002,Pulau Pinang,445.0
771,Male,60-64,2002,Pahang,380.0
772,Male,60-64,2002,Perak,807.0
773,Male,60-64,2002,Perlis,73.0
774,Male,60-64,2002,Sabah,0.0
775,Male,60-64,2002,Sarawak,426.0
776,Male,60-64,2002,Selangor,756.0
777,Male,60-64,2002,Terengganu,226.0
778,Male,60-64,2002,W.P. Kuala Lumpur,380.0
779,Male,60-64,2002,W.P. Labuan,14.0
780,Male,65-69,2002,Johor,793.0
781,Male,65-69,2002,Kedah,670.0
782,Male,65-69,2002,Kelantan,472.0
783,Male,65-69,2002,Melaka,248.0
784,Male,65-69,2002,Negeri Sembilan,317.0
785,Male,65-69,2002,Pulau Pinang,485.0
786,Male,65-69,2002,Pahang,421.0
787,Male,65-69,2002,Perak,1068.0
788,Male,65-69,2002,Perlis,85.0
789,Male,65-69,2002,Sabah,0.0
790,Male,65-69,2002,Sarawak,501.0
791,Male,65-69,2002,Selangor,811.0
792,Male,65-69,2002,Terengganu,265.0
793,Male,65-69,2002,W.P. Kuala Lumpur,372.0
794,Male,65-69,2002,W.P. Labuan,12.0
795,Male,70-74,2002,Johor,816.0
796,Male,70-74,2002,Kedah,699.0
797,Male,70-74,2002,Kelantan,504.0
798,Male,70-74,2002,Melaka,270.0
799,Male,70-74,2002,Negeri Sembilan,296.0
800,Male,70-74,2002,Pulau Pinang,484.0
801,Male,70-74,2002,Pahang,312.0
802,Male,70-74,2002,Perak,1083.0
803,Male,70-74,2002,Perlis,90.0
804,Male,70-74,2002,Sabah,0.0
805,Male,70-74,2002,Sarawak,632.0
806,Male,70-74,2002,Selangor,816.0
807,Male,70-74,2002,Terengganu,206.0
808,Male,70-74,2002,W.P. Kuala Lumpur,384.0
809,Male,70-74,2002,W.P. Labuan,15.0
810,Male,75-79,2002,Johor,689.0
811,Male,75-79,2002,Kedah,627.0
812,Male,75-79,2002,Kelantan,483.0
813,Male,75-79,2002,Melaka,238.0
814,Male,75-79,2002,Negeri Sembilan,285.0
815,Male,75-79,2002,Pulau Pinang,519.0
816,Male,75-79,2002,Pahang,265.0
817,Male,75-79,2002,Perak,866.0
818,Male,75-79,2002,Perlis,64.0
819,Male,75-79,2002,Sabah,0.0
820,Male,75-79,2002,Sarawak,590.0
821,Male,75-79,2002,Selangor,661.0
822,Male,75-79,2002,Terengganu,262.0
823,Male,75-79,2002,W.P. Kuala Lumpur,292.0
824,Male,75-79,2002,W.P. Labuan,10.0
825,Male,80-84,2002,Johor,547.0
826,Male,80-84,2002,Kedah,460.0
827,Male,80-84,2002,Kelantan,486.0
828,Male,80-84,2002,Melaka,160.0
829,Male,80-84,2002,Negeri Sembilan,206.0
830,Male,80-84,2002,Pulau Pinang,333.0
831,Male,80-84,2002,Pahang,202.0
832,Male,80-84,2002,Perak,602.0
833,Male,80-84,2002,Perlis,74.0
834,Male,80-84,2002,Sabah,0.0
835,Male,80-84,2002,Sarawak,548.0
836,Male,80-84,2002,Selangor,477.0
837,Male,80-84,2002,Terengganu,253.0
838,Male,80-84,2002,W.P. Kuala Lumpur,212.0
839,Male,80-84,2002,W.P. Labuan,13.0
840,Male,85+,2002,Johor,546.0
841,Male,85+,2002,Kedah,350.0
842,Male,85+,2002,Kelantan,336.0
843,Male,85+,2002,Melaka,152.0
844,Male,85+,2002,Negeri Sembilan,226.0
845,Male,85+,2002,Pulau Pinang,323.0
846,Male,85+,2002,Pahang,224.0
847,Male,85+,2002,Perak,511.0
848,Male,85+,2002,Perlis,61.0
849,Male,85+,2002,Sabah,0.0
850,Male,85+,2002,Sarawak,422.0
851,Male,85+,2002,Selangor,444.0
852,Male,85+,2002,Terengganu,192.0
853,Male,85+,2002,W.P. Kuala Lumpur,198.0
854,Male,85+,2002,W.P. Labuan,8.0
870,Female,Below 1,2002,Johor,174.0
871,Female,Below 1,2002,Kedah,122.0
872,Female,Below 1,2002,Kelantan,128.0
873,Female,Below 1,2002,Melaka,61.0
874,Female,Below 1,2002,Negeri Sembilan,58.0
875,Female,Below 1,2002,Pulau Pinang,93.0
876,Female,Below 1,2002,Pahang,112.0
877,Female,Below 1,2002,Perak,132.0
878,Female,Below 1,2002,Perlis,19.0
879,Female,Below 1,2002,Sabah,0.0
880,Female,Below 1,2002,Sarawak,116.0
881,Female,Below 1,2002,Selangor,240.0
882,Female,Below 1,2002,Terengganu,110.0
883,Female,Below 1,2002,W.P. Kuala Lumpur,73.0
884,Female,Below 1,2002,W.P. Labuan,9.0
885,Female,1-4,2002,Johor,54.0
886,Female,1-4,2002,Kedah,53.0
887,Female,1-4,2002,Kelantan,59.0
888,Female,1-4,2002,Melaka,11.0
889,Female,1-4,2002,Negeri Sembilan,10.0
890,Female,1-4,2002,Pulau Pinang,15.0
891,Female,1-4,2002,Pahang,43.0
892,Female,1-4,2002,Perak,69.0
893,Female,1-4,2002,Perlis,5.0
894,Female,1-4,2002,Sabah,0.0
895,Female,1-4,2002,Sarawak,40.0
896,Female,1-4,2002,Selangor,68.0
897,Female,1-4,2002,Terengganu,38.0
898,Female,1-4,2002,W.P. Kuala Lumpur,22.0
899,Female,1-4,2002,W.P. Labuan,0.0
900,Female,5-9,2002,Johor,26.0
901,Female,5-9,2002,Kedah,31.0
902,Female,5-9,2002,Kelantan,36.0
903,Female,5-9,2002,Melaka,12.0
904,Female,5-9,2002,Negeri Sembilan,11.0
905,Female,5-9,2002,Pulau Pinang,13.0
906,Female,5-9,2002,Pahang,26.0
907,Female,5-9,2002,Perak,27.0
908,Female,5-9,2002,Perlis,3.0
909,Female,5-9,2002,Sabah,0.0
910,Female,5-9,2002,Sarawak,20.0
911,Female,5-9,2002,Selangor,53.0
912,Female,5-9,2002,Terengganu,22.0
913,Female,5-9,2002,W.P. Kuala Lumpur,23.0
914,Female,5-9,2002,W.P. Labuan,1.0
915,Female,10-14,2002,Johor,44.0
916,Female,10-14,2002,Kedah,38.0
917,Female,10-14,2002,Kelantan,32.0
918,Female,10-14,2002,Melaka,12.0
919,Female,10-14,2002,Negeri Sembilan,14.0
920,Female,10-14,2002,Pulau Pinang,9.0
921,Female,10-14,2002,Pahang,28.0
922,Female,10-14,2002,Perak,36.0
923,Female,10-14,2002,Perlis,2.0
924,Female,10-14,2002,Sabah,0.0
925,Female,10-14,2002,Sarawak,22.0
926,Female,10-14,2002,Selangor,45.0
927,Female,10-14,2002,Terengganu,22.0
928,Female,10-14,2002,W.P. Kuala Lumpur,20.0
929,Female,10-14,2002,W.P. Labuan,1.0
930,Female,15-19,2002,Johor,67.0
931,Female,15-19,2002,Kedah,58.0
932,Female,15-19,2002,Kelantan,39.0
933,Female,15-19,2002,Melaka,20.0
934,Female,15-19,2002,Negeri Sembilan,27.0
935,Female,15-19,2002,Pulau Pinang,29.0
936,Female,15-19,2002,Pahang,37.0
937,Female,15-19,2002,Perak,50.0
938,Female,15-19,2002,Perlis,4.0
939,Female,15-19,2002,Sabah,0.0
940,Female,15-19,2002,Sarawak,24.0
941,Female,15-19,2002,Selangor,58.0
942,Female,15-19,2002,Terengganu,34.0
943,Female,15-19,2002,W.P. Kuala Lumpur,26.0
944,Female,15-19,2002,W.P. Labuan,1.0
945,Female,20-24,2002,Johor,62.0
946,Female,20-24,2002,Kedah,39.0
947,Female,20-24,2002,Kelantan,45.0
948,Female,20-24,2002,Melaka,16.0
949,Female,20-24,2002,Negeri Sembilan,27.0
950,Female,20-24,2002,Pulau Pinang,29.0
951,Female,20-24,2002,Pahang,49.0
952,Female,20-24,2002,Perak,42.0
953,Female,20-24,2002,Perlis,10.0
954,Female,20-24,2002,Sabah,0.0
955,Female,20-24,2002,Sarawak,29.0
956,Female,20-24,2002,Selangor,86.0
957,Female,20-24,2002,Terengganu,36.0
958,Female,20-24,2002,W.P. Kuala Lumpur,20.0
959,Female,20-24,2002,W.P. Labuan,1.0
960,Female,25-29,2002,Johor,72.0
961,Female,25-29,2002,Kedah,41.0
962,Female,25-29,2002,Kelantan,49.0
963,Female,25-29,2002,Melaka,28.0
964,Female,25-29,2002,Negeri Sembilan,19.0
965,Female,25-29,2002,Pulau Pinang,25.0
966,Female,25-29,2002,Pahang,40.0
967,Female,25-29,2002,Perak,66.0
968,Female,25-29,2002,Perlis,6.0
969,Female,25-29,2002,Sabah,0.0
970,Female,25-29,2002,Sarawak,50.0
971,Female,25-29,2002,Selangor,94.0
972,Female,25-29,2002,Terengganu,19.0
973,Female,25-29,2002,W.P. Kuala Lumpur,32.0
974,Female,25-29,2002,W.P. Labuan,0.0
975,Female,30-34,2002,Johor,93.0
976,Female,30-34,2002,Kedah,49.0
977,Female,30-34,2002,Kelantan,54.0
978,Female,30-34,2002,Melaka,24.0
979,Female,30-34,2002,Negeri Sembilan,24.0
980,Female,30-34,2002,Pulau Pinang,33.0
981,Female,30-34,2002,Pahang,60.0
982,Female,30-34,2002,Perak,73.0
983,Female,30-34,2002,Perlis,10.0
984,Female,30-34,2002,Sabah,0.0
985,Female,30-34,2002,Sarawak,60.0
986,Female,30-34,2002,Selangor,104.0
987,Female,30-34,2002,Terengganu,28.0
988,Female,30-34,2002,W.P. Kuala Lumpur,31.0
989,Female,30-34,2002,W.P. Labuan,0.0
990,Female,35-39,2002,Johor,123.0
991,Female,35-39,2002,Kedah,76.0
992,Female,35-39,2002,Kelantan,74.0
993,Female,35-39,2002,Melaka,32.0
994,Female,35-39,2002,Negeri Sembilan,41.0
995,Female,35-39,2002,Pulau Pinang,57.0
996,Female,35-39,2002,Pahang,63.0
997,Female,35-39,2002,Perak,89.0
998,Female,35-39,2002,Perlis,8.0
999,Female,35-39,2002,Sabah,0.0
1000,Female,35-39,2002,Sarawak,84.0
1001,Female,35-39,2002,Selangor,158.0
1002,Female,35-39,2002,Terengganu,60.0
1003,Female,35-39,2002,W.P. Kuala Lumpur,65.0
1004,Female,35-39,2002,W.P. Labuan,0.0
1005,Female,40-44,2002,Johor,177.0
1006,Female,40-44,2002,Kedah,96.0
1007,Female,40-44,2002,Kelantan,73.0
1008,Female,40-44,2002,Melaka,33.0
1009,Female,40-44,2002,Negeri Sembilan,45.0
1010,Female,40-44,2002,Pulau Pinang,79.0
1011,Female,40-44,2002,Pahang,91.0
1012,Female,40-44,2002,Perak,153.0
1013,Female,40-44,2002,Perlis,10.0
1014,Female,40-44,2002,Sabah,0.0
1015,Female,40-44,2002,Sarawak,121.0
1016,Female,40-44,2002,Selangor,204.0
1017,Female,40-44,2002,Terengganu,60.0
1018,Female,40-44,2002,W.P. Kuala Lumpur,100.0
1019,Female,40-44,2002,W.P. Labuan,4.0
1020,Female,45-49,2002,Johor,219.0
1021,Female,45-49,2002,Kedah,155.0
1022,Female,45-49,2002,Kelantan,101.0
1023,Female,45-49,2002,Melaka,54.0
1024,Female,45-49,2002,Negeri Sembilan,79.0
1025,Female,45-49,2002,Pulau Pinang,109.0
1026,Female,45-49,2002,Pahang,135.0
1027,Female,45-49,2002,Perak,193.0
1028,Female,45-49,2002,Perlis,36.0
1029,Female,45-49,2002,Sabah,0.0
1030,Female,45-49,2002,Sarawak,128.0
1031,Female,45-49,2002,Selangor,280.0
1032,Female,45-49,2002,Terengganu,80.0
1033,Female,45-49,2002,W.P. Kuala Lumpur,112.0
1034,Female,45-49,2002,W.P. Labuan,7.0
1035,Female,50-54,2002,Johor,289.0
1036,Female,50-54,2002,Kedah,217.0
1037,Female,50-54,2002,Kelantan,151.0
1038,Female,50-54,2002,Melaka,76.0
1039,Female,50-54,2002,Negeri Sembilan,100.0
1040,Female,50-54,2002,Pulau Pinang,173.0
1041,Female,50-54,2002,Pahang,143.0
1042,Female,50-54,2002,Perak,275.0
1043,Female,50-54,2002,Perlis,33.0
1044,Female,50-54,2002,Sabah,0.0
1045,Female,50-54,2002,Sarawak,178.0
1046,Female,50-54,2002,Selangor,346.0
1047,Female,50-54,2002,Terengganu,93.0
1048,Female,50-54,2002,W.P. Kuala Lumpur,137.0
1049,Female,50-54,2002,W.P. Labuan,4.0
1050,Female,55-59,2002,Johor,374.0
1051,Female,55-59,2002,Kedah,252.0
1052,Female,55-59,2002,Kelantan,193.0
1053,Female,55-59,2002,Melaka,113.0
1054,Female,55-59,2002,Negeri Sembilan,132.0
1055,Female,55-59,2002,Pulau Pinang,196.0
1056,Female,55-59,2002,Pahang,161.0
1057,Female,55-59,2002,Perak,329.0
1058,Female,55-59,2002,Perlis,34.0
1059,Female,55-59,2002,Sabah,0.0
1060,Female,55-59,2002,Sarawak,276.0
1061,Female,55-59,2002,Selangor,382.0
1062,Female,55-59,2002,Terengganu,143.0
1063,Female,55-59,2002,W.P. Kuala Lumpur,152.0
1064,Female,55-59,2002,W.P. Labuan,1.0
1065,Female,60-64,2002,Johor,469.0
1066,Female,60-64,2002,Kedah,371.0
1067,Female,60-64,2002,Kelantan,271.0
1068,Female,60-64,2002,Melaka,149.0
1069,Female,60-64,2002,Negeri Sembilan,180.0
1070,Female,60-64,2002,Pulau Pinang,279.0
1071,Female,60-64,2002,Pahang,194.0
1072,Female,60-64,2002,Perak,516.0
1073,Female,60-64,2002,Perlis,65.0
1074,Female,60-64,2002,Sabah,0.0
1075,Female,60-64,2002,Sarawak,321.0
1076,Female,60-64,2002,Selangor,448.0
1077,Female,60-64,2002,Terengganu,179.0
1078,Female,60-64,2002,W.P. Kuala Lumpur,182.0
1079,Female,60-64,2002,W.P. Labuan,3.0
1080,Female,65-69,2002,Johor,618.0
1081,Female,65-69,2002,Kedah,490.0
1082,Female,65-69,2002,Kelantan,336.0
1083,Female,65-69,2002,Melaka,221.0
1084,Female,65-69,2002,Negeri Sembilan,251.0
1085,Female,65-69,2002,Pulau Pinang,377.0
1086,Female,65-69,2002,Pahang,259.0
1087,Female,65-69,2002,Perak,696.0
1088,Female,65-69,2002,Perlis,65.0
1089,Female,65-69,2002,Sabah,0.0
1090,Female,65-69,2002,Sarawak,374.0
1091,Female,65-69,2002,Selangor,671.0
1092,Female,65-69,2002,Terengganu,251.0
1093,Female,65-69,2002,W.P. Kuala Lumpur,277.0
1094,Female,65-69,2002,W.P. Labuan,9.0
1095,Female,70-74,2002,Johor,708.0
1096,Female,70-74,2002,Kedah,585.0
1097,Female,70-74,2002,Kelantan,491.0
1098,Female,70-74,2002,Melaka,231.0
1099,Female,70-74,2002,Negeri Sembilan,271.0
1100,Female,70-74,2002,Pulau Pinang,483.0
1101,Female,70-74,2002,Pahang,302.0
1102,Female,70-74,2002,Perak,874.0
1103,Female,70-74,2002,Perlis,96.0
1104,Female,70-74,2002,Sabah,0.0
1105,Female,70-74,2002,Sarawak,555.0
1106,Female,70-74,2002,Selangor,680.0
1107,Female,70-74,2002,Terengganu,268.0
1108,Female,70-74,2002,W.P. Kuala Lumpur,310.0
1109,Female,70-74,2002,W.P. Labuan,7.0
1110,Female,75-79,2002,Johor,719.0
1111,Female,75-79,2002,Kedah,620.0
1112,Female,75-79,2002,Kelantan,583.0
1113,Female,75-79,2002,Melaka,292.0
1114,Female,75-79,2002,Negeri Sembilan,273.0
1115,Female,75-79,2002,Pulau Pinang,508.0
1116,Female,75-79,2002,Pahang,250.0
1117,Female,75-79,2002,Perak,877.0
1118,Female,75-79,2002,Perlis,89.0
1119,Female,75-79,2002,Sabah,0.0
1120,Female,75-79,2002,Sarawak,461.0
1121,Female,75-79,2002,Selangor,670.0
1122,Female,75-79,2002,Terengganu,307.0
1123,Female,75-79,2002,W.P. Kuala Lumpur,305.0
1124,Female,75-79,2002,W.P. Labuan,7.0
1125,Female,80-84,2002,Johor,634.0
1126,Female,80-84,2002,Kedah,543.0
1127,Female,80-84,2002,Kelantan,481.0
1128,Female,80-84,2002,Melaka,224.0
1129,Female,80-84,2002,Negeri Sembilan,281.0
1130,Female,80-84,2002,Pulau Pinang,473.0
1131,Female,80-84,2002,Pahang,269.0
1132,Female,80-84,2002,Perak,780.0
1133,Female,80-84,2002,Perlis,76.0
1134,Female,80-84,2002,Sabah,0.0
1135,Female,80-84,2002,Sarawak,485.0
1136,Female,80-84,2002,Selangor,570.0
1137,Female,80-84,2002,Terengganu,281.0
1138,Female,80-84,2002,W.P. Kuala Lumpur,273.0
1139,Female,80-84,2002,W.P. Labuan,10.0
1140,Female,85+,2002,Johor,774.0
1141,Female,85+,2002,Kedah,461.0
1142,Female,85+,2002,Kelantan,350.0
1143,Female,85+,2002,Melaka,226.0
1144,Female,85+,2002,Negeri Sembilan,326.0
1145,Female,85+,2002,Pulau Pinang,470.0
1146,Female,85+,2002,Pahang,236.0
1147,Female,85+,2002,Perak,850.0
1148,Female,85+,2002,Perlis,72.0
1149,Female,85+,2002,Sabah,0.0
1150,Female,85+,2002,Sarawak,396.0
1151,Female,85+,2002,Selangor,657.0
1152,Female,85+,2002,Terengganu,213.0
1153,Female,85+,2002,W.P. Kuala Lumpur,379.0
1154,Female,85+,2002,W.P. Labuan,5.0
1170,Male,Below 1,2003,Johor,226.0
1171,Male,Below 1,2003,Kedah,144.0
1172,Male,Below 1,2003,Kelantan,186.0
1173,Male,Below 1,2003,Melaka,57.0
1174,Male,Below 1,2003,Negeri Sembilan,75.0
1175,Male,Below 1,2003,Pulau Pinang,84.0
1176,Male,Below 1,2003,Pahang,134.0
1177,Male,Below 1,2003,Perak,164.0
1178,Male,Below 1,2003,Perlis,24.0
1179,Male,Below 1,2003,Sabah,0.0
1180,Male,Below 1,2003,Sarawak,136.0
1181,Male,Below 1,2003,Selangor,315.0
1182,Male,Below 1,2003,Terengganu,107.0
1183,Male,Below 1,2003,W.P. Kuala Lumpur,77.0
1184,Male,Below 1,2003,W.P. Labuan,7.0
1185,Male,1-4,2003,Johor,66.0
1186,Male,1-4,2003,Kedah,47.0
1187,Male,1-4,2003,Kelantan,73.0
1188,Male,1-4,2003,Melaka,25.0
1189,Male,1-4,2003,Negeri Sembilan,15.0
1190,Male,1-4,2003,Pulau Pinang,28.0
1191,Male,1-4,2003,Pahang,48.0
1192,Male,1-4,2003,Perak,68.0
1193,Male,1-4,2003,Perlis,1.0
1194,Male,1-4,2003,Sabah,0.0
1195,Male,1-4,2003,Sarawak,54.0
1196,Male,1-4,2003,Selangor,69.0
1197,Male,1-4,2003,Terengganu,34.0
1198,Male,1-4,2003,W.P. Kuala Lumpur,30.0
1199,Male,1-4,2003,W.P. Labuan,0.0
1200,Male,5-9,2003,Johor,53.0
1201,Male,5-9,2003,Kedah,42.0
1202,Male,5-9,2003,Kelantan,59.0
1203,Male,5-9,2003,Melaka,7.0
1204,Male,5-9,2003,Negeri Sembilan,12.0
1205,Male,5-9,2003,Pulau Pinang,20.0
1206,Male,5-9,2003,Pahang,28.0
1207,Male,5-9,2003,Perak,47.0
1208,Male,5-9,2003,Perlis,5.0
1209,Male,5-9,2003,Sabah,0.0
1210,Male,5-9,2003,Sarawak,30.0
1211,Male,5-9,2003,Selangor,61.0
1212,Male,5-9,2003,Terengganu,26.0
1213,Male,5-9,2003,W.P. Kuala Lumpur,22.0
1214,Male,5-9,2003,W.P. Labuan,1.0
1215,Male,10-14,2003,Johor,62.0
1216,Male,10-14,2003,Kedah,48.0
1217,Male,10-14,2003,Kelantan,79.0
1218,Male,10-14,2003,Melaka,14.0
1219,Male,10-14,2003,Negeri Sembilan,22.0
1220,Male,10-14,2003,Pulau Pinang,22.0
1221,Male,10-14,2003,Pahang,46.0
1222,Male,10-14,2003,Perak,56.0
1223,Male,10-14,2003,Perlis,4.0
1224,Male,10-14,2003,Sabah,0.0
1225,Male,10-14,2003,Sarawak,47.0
1226,Male,10-14,2003,Selangor,82.0
1227,Male,10-14,2003,Terengganu,38.0
1228,Male,10-14,2003,W.P. Kuala Lumpur,18.0
1229,Male,10-14,2003,W.P. Labuan,0.0
1230,Male,15-19,2003,Johor,223.0
1231,Male,15-19,2003,Kedah,167.0
1232,Male,15-19,2003,Kelantan,113.0
1233,Male,15-19,2003,Melaka,59.0
1234,Male,15-19,2003,Negeri Sembilan,102.0
1235,Male,15-19,2003,Pulau Pinang,76.0
1236,Male,15-19,2003,Pahang,127.0
1237,Male,15-19,2003,Perak,189.0
1238,Male,15-19,2003,Perlis,14.0
1239,Male,15-19,2003,Sabah,0.0
1240,Male,15-19,2003,Sarawak,111.0
1241,Male,15-19,2003,Selangor,240.0
1242,Male,15-19,2003,Terengganu,106.0
1243,Male,15-19,2003,W.P. Kuala Lumpur,80.0
1244,Male,15-19,2003,W.P. Labuan,5.0
1245,Male,20-24,2003,Johor,261.0
1246,Male,20-24,2003,Kedah,151.0
1247,Male,20-24,2003,Kelantan,126.0
1248,Male,20-24,2003,Melaka,78.0
1249,Male,20-24,2003,Negeri Sembilan,110.0
1250,Male,20-24,2003,Pulau Pinang,85.0
1251,Male,20-24,2003,Pahang,130.0
1252,Male,20-24,2003,Perak,200.0
1253,Male,20-24,2003,Perlis,20.0
